# Irene Model output file: space_first/run/diff.AP9.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               AP9
# Particle species:         H+
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Energy levels (MeV):       0.1 0.15 0.2 0.3 0.4 0.5 0.6 0.7 1 1.5 2 3 4 5 6 7 10 15 20 30 40 50 60 70 100 150 200 300 400 700 1200 2000
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s/MeV)
58849.02222222,-0.01494929,0.51121260,1.20961871,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.02291667,-0.07989650,0.51034381,1.20747034,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.02361111,-0.14464864,0.50822902,1.20236838,1.46128339e+03,1.08949064e+03,7.17697886e+02,4.52149526e+02,1.86601166e+02,1.16156449e+02,4.57117314e+01,2.93917776e+01,8.72215643e-01,4.38674754e-01,5.13386454e-03,2.56693227e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.02430556,-0.20904765,0.50487345,1.19432545,1.30428580e+04,9.78288957e+03,6.52292116e+03,4.16225344e+03,1.80158573e+03,1.15603326e+03,5.10480797e+02,3.39185388e+02,1.82480821e+01,9.18867615e+00,1.29270225e-01,6.46351127e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.02500000,-0.27293631,0.50028534,1.18336131,4.79618247e+04,3.61495252e+04,2.43372256e+04,1.56597938e+04,6.98236201e+03,4.60815038e+03,2.23393874e+03,1.54993522e+03,1.28777159e+02,6.52649014e+01,1.75264384e+00,8.87017339e-01,2.13908350e-02,1.06954175e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.02569444,-0.33615868,0.49447592,1.16950287,1.13795898e+05,8.51818032e+04,5.65677085e+04,3.67548519e+04,1.69419953e+04,1.13427006e+04,5.74340599e+03,4.18642714e+03,4.75443934e+02,2.42276781e+02,9.10962940e+00,4.59385300e+00,7.80766059e-02,3.90383029e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.02638889,-0.39856042,0.48745940,1.15278406,2.37884173e+05,1.80890594e+05,1.23897014e+05,8.11343360e+04,3.83716575e+04,2.58476709e+04,1.33236842e+04,9.86376263e+03,1.35530452e+03,6.98163337e+02,4.10221495e+01,2.06919172e+01,3.61684860e-01,1.81580459e-01,1.47605797e-03,7.38028986e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.02708333,-0.45998921,0.47925290,1.13324581,2.60221285e+05,2.13881694e+05,1.67542102e+05,1.20733220e+05,7.39243370e+04,5.31813471e+04,3.24383573e+04,2.45451377e+04,4.13935275e+03,2.18683080e+03,2.34308844e+02,1.18856656e+02,3.40446829e+00,1.73173508e+00,5.90018786e-02,2.95009393e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.02777778,-0.52029509,0.46987648,1.11093590,2.71382345e+05,2.29628899e+05,1.87875454e+05,1.40725124e+05,9.35747943e+04,6.94148597e+04,4.52549251e+04,3.47886514e+04,6.79159828e+03,3.68551484e+03,5.79431403e+02,2.98633053e+02,1.78347039e+01,9.14261620e+00,4.50528517e-01,2.36187466e-01,4.94100287e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.02847222,-0.57933084,0.45935300,1.08590887,1.91598067e+05,1.66231303e+05,1.40864539e+05,1.09700643e+05,7.85367462e+04,6.05557990e+04,4.25748519e+04,3.36206473e+04,7.94400372e+03,4.46948815e+03,9.94972576e+02,5.26621874e+02,5.82711723e+01,3.06256075e+01,2.98004274e+00,1.59963777e+00,1.37999812e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.02916667,-0.63695232,0.44770815,1.05822591,9.33787505e+04,8.25712325e+04,7.17637144e+04,5.77248230e+04,4.36859315e+04,3.49368154e+04,2.61876994e+04,2.14202210e+04,6.27916681e+03,3.68822539e+03,1.09728398e+03,5.99963730e+02,1.02643483e+02,5.58220635e+01,9.00064404e+00,5.00316294e+00,8.92674075e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.02986111,-0.69301884,0.43497033,1.02795468,3.24181226e+04,2.90544913e+04,2.56908600e+04,2.11695364e+04,1.66482129e+04,1.36903724e+04,1.07325320e+04,9.01972825e+03,3.28202042e+03,2.02946142e+03,7.76902415e+02,4.43351791e+02,1.09801167e+02,6.23076971e+01,1.48142273e+01,8.69984728e+00,3.60780566e-01,6.33656426e-02,6.00962704e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.03055556,-0.74739349,0.42117062,0.99516915,1.01122126e+04,9.17300660e+03,8.23380064e+03,6.93350656e+03,5.63321247e+03,4.75002286e+03,3.86683324e+03,3.33286043e+03,1.46929934e+03,9.61976592e+02,4.54653848e+02,2.71520376e+02,8.83869037e+01,5.22021050e+01,1.60173063e+01,9.84423258e+00,7.85625709e-01,1.87227990e-01,3.72929876e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.03125000,-0.79994346,0.40634267,0.95994945,4.11028795e+03,3.77221475e+03,3.43414154e+03,2.95136269e+03,2.46858383e+03,2.12874828e+03,1.78891273e+03,1.57501149e+03,7.96534618e+02,5.47690746e+02,2.98846874e+02,1.86683609e+02,7.45203436e+01,4.58788716e+01,1.72373996e+01,1.10370757e+01,1.29963522e+00,3.76947983e-01,9.64391922e-02,1.98906594e-02,9.94532972e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.03194444,-0.85054043,0.39052266,0.92238167,3.14949621e+03,2.91338622e+03,2.67727624e+03,2.33334424e+03,1.98941224e+03,1.74233898e+03,1.49526572e+03,1.33597504e+03,7.39786714e+02,5.29255764e+02,3.18724813e+02,2.08248196e+02,9.77715790e+01,6.30478938e+01,2.83242086e+01,1.89782342e+01,3.11746389e+00,1.06756357e+00,3.31332195e-01,1.00730777e-01,6.56459215e-02,3.05610663e-02,1.11487164e-02,7.62719242e-03,8.02322742e-04,1.20562713e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.03263889,-0.89906078,0.37374918,0.88255763,4.05343113e+03,3.75868220e+03,3.46393327e+03,3.03417163e+03,2.60440999e+03,2.29672538e+03,1.98904078e+03,1.79107474e+03,1.05009538e+03,7.74441000e+02,4.98786617e+02,3.39544785e+02,1.80302952e+02,1.21998846e+02,6.36947392e+01,4.48087223e+01,9.99471771e+00,4.06701279e+00,1.50895665e+00,5.59316826e-01,3.94161753e-01,2.29006681e-01,1.00084422e-01,7.28036506e-02,1.12214241e-02,2.22494580e-03,2.52541372e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.03333333,-0.94538600,0.35606317,0.84057468,5.43711342e+03,5.02303274e+03,4.60895205e+03,4.01624278e+03,3.42353352e+03,3.01079009e+03,2.59804666e+03,2.33939602e+03,1.39788231e+03,1.05288855e+03,7.07894786e+02,4.98143473e+02,2.88392160e+02,2.05373191e+02,1.22354222e+02,9.09271972e+01,2.74734904e+01,1.32916288e+01,5.91078806e+00,2.60783448e+00,1.91676821e+00,1.22570194e+00,6.22782203e-01,4.78871145e-01,1.11145067e-01,2.80856724e-02,5.04366914e-03,8.80626452e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.03402778,-0.98940290,0.33750777,0.79653545,6.37967163e+03,5.86745053e+03,5.35522943e+03,4.63451023e+03,3.91379104e+03,3.42325499e+03,2.93271893e+03,2.63233469e+03,1.57326512e+03,1.20087718e+03,8.28489236e+02,5.96902549e+02,3.65315861e+02,2.70570261e+02,1.75824661e+02,1.37474696e+02,5.32509888e+01,2.96414293e+01,1.50010196e+01,7.54129275e+00,5.73542260e+00,3.92955245e+00,2.20310132e+00,1.76070959e+00,5.39604528e-01,1.73322991e-01,4.07693436e-02,1.00266246e-02,1.53394856e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.03472222,-1.03100397,0.31812827,0.75054765,6.81556916e+03,6.24605466e+03,5.67654016e+03,4.88481783e+03,4.09309550e+03,3.56119655e+03,3.02929760e+03,2.70823521e+03,1.60229269e+03,1.22974101e+03,8.57189328e+02,6.27073254e+02,3.96957179e+02,3.02934268e+02,2.08911357e+02,1.71194594e+02,8.07488227e+01,4.97522072e+01,2.72038529e+01,1.49063806e+01,1.16502745e+01,8.39416850e+00,5.10665584e+00,4.21884038e+00,1.59319101e+00,6.20232278e-01,1.73025348e-01,4.87199692e-02,1.32990914e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.03541667,-1.07008755,0.29797197,0.70272371,7.23810002e+03,6.61604913e+03,5.99399824e+03,5.13593312e+03,4.27786799e+03,3.70562384e+03,3.13337968e+03,2.79063867e+03,1.63234697e+03,1.25424430e+03,8.76141620e+02,6.46140343e+02,4.16139067e+02,3.23345082e+02,2.30551096e+02,1.95764483e+02,1.06332930e+02,7.09835564e+01,4.10325590e+01,2.40972633e+01,1.92786748e+01,1.44600862e+01,9.42535414e+00,8.01699847e+00,3.62990323e+00,1.68913194e+00,5.51249485e-01,1.73655495e-01,6.66944214e-03,3.44748628e-06,0.00000000e+00,0.00000000e+00
58849.03611111,-1.10655818,0.27708808,0.65318062,7.96445475e+03,7.25823368e+03,6.55201261e+03,5.58652574e+03,4.62103887e+03,3.98265888e+03,3.34427889e+03,2.96536734e+03,1.70731087e+03,1.30724534e+03,9.07179814e+02,6.70474039e+02,4.33768265e+02,3.39447862e+02,2.45127460e+02,2.13071055e+02,1.27273020e+02,9.08779702e+01,5.51981268e+01,3.43176514e+01,2.79536042e+01,2.15895569e+01,1.46980850e+01,1.28029939e+01,6.81078293e+00,3.81916499e+00,1.66203281e+00,6.39508601e-01,3.63638766e-02,2.93065781e-04,0.00000000e+00,0.00000000e+00
58849.03680556,-1.14032677,0.25552758,0.60203955,9.18347597e+03,8.33667899e+03,7.48988201e+03,6.34494847e+03,5.20001493e+03,4.53211671e+03,3.86421850e+03,3.65655967e+03,2.27186358e+03,1.61562321e+03,9.59382832e+02,7.09661303e+02,4.59939774e+02,3.63086713e+02,2.66233653e+02,2.37148176e+02,1.53489887e+02,1.14538648e+02,7.16708368e+01,4.64577482e+01,3.84488392e+01,3.04399302e+01,2.14889833e+01,1.90120159e+01,1.10422688e+01,6.75122208e+00,3.29731563e+00,1.39729875e+00,1.02753363e-01,1.82991120e-03,0.00000000e+00,0.00000000e+00
58849.03750000,-1.17131085,0.23334312,0.54942561,1.09018437e+04,9.85123000e+03,8.80061633e+03,7.40742330e+03,6.01423027e+03,5.40140978e+03,4.78858930e+03,5.00157076e+03,3.43584432e+03,2.23825562e+03,1.04066691e+03,7.71553819e+02,5.02440727e+02,4.00970195e+02,2.99499663e+02,2.73086894e+02,1.88703050e+02,1.44626579e+02,9.25522470e+01,6.18463172e+01,5.19512547e+01,4.20561921e+01,3.06253544e+01,2.73861477e+01,1.65934841e+01,1.05170950e+01,5.40833913e+00,2.42066441e+00,2.14443867e-01,5.69578888e-03,0.00000000e+00,0.00000000e+00
58849.03819444,-1.19943478,0.21058887,0.49546753,1.29736764e+04,1.16767514e+04,1.03798263e+04,8.77156959e+03,7.16331292e+03,6.57569295e+03,5.98807298e+03,5.81746668e+03,3.70289784e+03,2.42726963e+03,1.15164142e+03,8.55766201e+02,5.59890984e+02,4.49889775e+02,3.39888565e+02,3.14319320e+02,2.24773795e+02,1.75165693e+02,1.15350614e+02,7.89581440e+01,6.72325544e+01,5.55069649e+01,4.15321014e+01,3.74476366e+01,2.30265437e+01,1.45829229e+01,7.66804979e+00,3.57657375e+00,3.97734162e-01,1.57861400e-02,0.00000000e+00,0.00000000e+00
58849.03888889,-1.22462992,0.18732040,0.44029733,1.49696086e+04,1.34056478e+04,1.18416870e+04,9.94611056e+03,8.05053410e+03,7.63291761e+03,7.21530112e+03,6.55594546e+03,4.00582239e+03,2.62228468e+03,1.23874697e+03,9.24984219e+02,6.11221473e+02,4.95246727e+02,3.79271981e+02,3.54014120e+02,2.59442542e+02,2.05709171e+02,1.40272412e+02,9.79373046e+01,8.43642324e+01,7.07911601e+01,5.42048203e+01,4.91745139e+01,3.03473631e+01,1.90838650e+01,1.00707481e+01,4.78440817e+00,6.55738580e-01,3.58212206e-02,1.10017481e-04,0.00000000e+00
58849.03958333,-1.24683482,0.16359454,0.38405001,1.69657055e+04,1.51019940e+04,1.32382824e+04,1.08655677e+04,8.49285306e+03,8.07272085e+03,7.65258864e+03,6.72413362e+03,4.06043502e+03,2.67055403e+03,1.28067303e+03,9.62792644e+02,6.44912259e+02,5.27105836e+02,4.09299414e+02,3.82970232e+02,2.83644967e+02,2.29576607e+02,1.64888826e+02,1.18613802e+02,1.03452698e+02,8.82915951e+01,6.91632618e+01,6.31390948e+01,3.92177603e+01,2.45856570e+01,1.30140237e+01,6.29418141e+00,9.97584043e-01,6.47605184e-02,3.36785406e-04,0.00000000e+00
58849.04027778,-1.26599536,0.13946923,0.32686318,1.88931036e+04,1.67068220e+04,1.45205405e+04,1.17907475e+04,9.06095448e+03,7.73907614e+03,6.41719779e+03,5.66687253e+03,3.39051704e+03,2.33949880e+03,1.28848056e+03,9.78339768e+02,6.68198975e+02,5.52338661e+02,4.36478346e+02,4.09786540e+02,3.08468900e+02,2.55527170e+02,1.93814988e+02,1.43342176e+02,1.26541680e+02,1.09741185e+02,8.77796361e+01,8.06951714e+01,5.03431698e+01,3.12557565e+01,1.61959111e+01,7.67795734e+00,1.30582692e+00,9.66357705e-02,7.23800096e-04,0.00000000e+00
58849.04097222,-1.28206492,0.11500339,0.26887680,2.08149062e+04,1.83160580e+04,1.58172097e+04,1.24490751e+04,9.08094044e+03,7.31532989e+03,5.54971933e+03,4.91709032e+03,2.98779599e+03,2.22758059e+03,1.46736519e+03,1.08628233e+03,7.05199461e+02,5.80318162e+02,4.55436862e+02,4.28760813e+02,3.26401605e+02,2.74613412e+02,2.17290241e+02,1.64696058e+02,1.46780582e+02,1.28865106e+02,1.04794165e+02,9.69099099e+01,6.10608009e+01,3.79147620e+01,1.95862705e+01,9.36950917e+00,1.65822400e+00,1.35749030e-01,1.27738331e-03,0.00000000e+00
58849.04166667,-1.29500442,0.09025678,0.21023273,2.07255726e+04,1.82762491e+04,1.58269255e+04,1.23201171e+04,8.81330865e+03,7.24224271e+03,5.67117678e+03,5.02142588e+03,3.02867739e+03,2.37739406e+03,1.72611072e+03,1.32089833e+03,9.15685939e+02,8.08659171e+02,7.01632402e+02,6.62896797e+02,4.97402867e+02,3.98624019e+02,2.86930753e+02,1.94199106e+02,1.67260215e+02,1.40321324e+02,1.12203461e+02,1.03696716e+02,6.57992258e+01,4.12226445e+01,2.14260752e+01,1.04003825e+01,1.96273436e+00,1.72362785e-01,3.26277521e-03,6.79150853e-05
58849.04236111,-1.30478251,0.06528982,0.15107446,2.00039894e+04,1.76470967e+04,1.52902039e+04,1.16972296e+04,8.10425516e+03,6.80329098e+03,5.50232680e+03,4.88061413e+03,2.94348352e+03,2.34736754e+03,1.75125156e+03,1.31791160e+03,8.84571642e+02,7.72043545e+02,6.59515447e+02,6.23654233e+02,4.71780750e+02,3.82428010e+02,2.80357008e+02,1.93661408e+02,1.67296578e+02,1.40931748e+02,1.11761709e+02,1.03267839e+02,6.61971736e+01,4.19907496e+01,2.21028658e+01,1.08565453e+01,2.10492092e+00,1.95125513e-01,3.92743119e-03,3.65767209e-04
58849.04305556,-1.31137557,0.04016349,0.09154671,2.05272289e+04,1.80887638e+04,1.56502986e+04,1.19714401e+04,8.29258147e+03,6.92318231e+03,5.55378315e+03,4.92648389e+03,2.97912879e+03,2.36808321e+03,1.75703763e+03,1.33631532e+03,9.15593017e+02,7.97586301e+02,6.79579585e+02,6.42765968e+02,4.85865917e+02,3.93028212e+02,2.87337877e+02,1.97734071e+02,1.70831290e+02,1.43928510e+02,1.14648672e+02,1.05985955e+02,6.77579794e+01,4.28017628e+01,2.24346798e+01,1.09850487e+01,2.10889304e+00,1.92281062e-01,3.77334896e-03,2.71568484e-04
58849.04375000,-1.31476782,0.01493912,0.03179508,2.16654825e+04,1.90878408e+04,1.65101990e+04,1.29041187e+04,9.29803832e+03,7.59675034e+03,5.89546236e+03,5.21690134e+03,3.16575527e+03,2.45525956e+03,1.74476385e+03,1.36060540e+03,9.76446944e+02,8.68166202e+02,7.59885460e+02,7.18005271e+02,5.36950596e+02,4.26950143e+02,3.04908896e+02,2.04365127e+02,1.75669592e+02,1.46974056e+02,1.17151757e+02,1.08222167e+02,6.84296994e+01,4.27202739e+01,2.20972492e+01,1.06453720e+01,1.96483325e+00,1.67102740e-01,2.98880465e-03,0.00000000e+00
58849.04444444,-1.31495132,-0.01032171,-0.02803431,2.14921015e+04,1.88702941e+04,1.62484867e+04,1.28248174e+04,9.40114809e+03,7.48500736e+03,5.56886663e+03,4.93413271e+03,3.06991374e+03,2.24954239e+03,1.42917104e+03,1.08806230e+03,7.46953562e+02,6.19069577e+02,4.91185591e+02,4.63696149e+02,3.54763234e+02,2.97753861e+02,2.36404039e+02,1.78500919e+02,1.59109809e+02,1.39718700e+02,1.13691555e+02,1.05175580e+02,6.58142690e+01,4.04857144e+01,2.06954776e+01,9.76742906e+00,1.68231852e+00,1.30341517e-01,1.10831111e-03,0.00000000e+00
58849.04513889,-1.31192602,-0.03555736,-0.08779516,1.99179702e+04,1.75592169e+04,1.52004636e+04,1.22816779e+04,9.36289211e+03,8.46999451e+03,7.57709691e+03,6.69342286e+03,4.05641490e+03,2.69680579e+03,1.33719668e+03,1.03287042e+03,7.28544165e+02,6.12417131e+02,4.96290098e+02,4.67060364e+02,3.51938307e+02,2.90150662e+02,2.21858374e+02,1.63158048e+02,1.44058171e+02,1.24958294e+02,1.00018564e+02,9.19615983e+01,5.66432811e+01,3.46321223e+01,1.77258033e+01,8.35756592e+00,1.36063535e+00,9.47388101e-02,6.29071630e-04,0.00000000e+00
58849.04583333,-1.30569973,-0.06070625,-0.14734140,1.83134891e+04,1.62146570e+04,1.41158248e+04,1.15642997e+04,9.01277468e+03,9.08292299e+03,9.15307130e+03,8.10170850e+03,4.81261032e+03,3.07083412e+03,1.32905792e+03,1.02509322e+03,7.21128524e+02,6.06951532e+02,4.92774539e+02,4.64895941e+02,3.49798397e+02,2.83030581e+02,2.07275184e+02,1.47989071e+02,1.29335002e+02,1.10680933e+02,8.69617037e+01,7.94414082e+01,4.80728584e+01,2.91587285e+01,1.49214573e+01,7.04794671e+00,1.04202325e+00,6.22596713e-02,2.58461491e-04,0.00000000e+00
58849.04652778,-1.29628810,-0.08570705,-0.20652753,1.64786635e+04,1.46544961e+04,1.28303287e+04,1.08866373e+04,8.94294587e+03,8.97819040e+03,9.01343492e+03,8.18385489e+03,4.80956933e+03,3.05782039e+03,1.30607145e+03,1.00714692e+03,7.08222380e+02,5.97391709e+02,4.86561037e+02,4.60315313e+02,3.45377820e+02,2.73884792e+02,1.91536474e+02,1.32016369e+02,1.13877735e+02,9.57391008e+01,7.34460248e+01,6.66149111e+01,3.94337624e+01,2.35751786e+01,1.17495372e+01,5.31867059e+00,6.54143200e-01,3.12363604e-02,5.09024687e-05,0.00000000e+00
58849.04722222,-1.28371458,-0.11049880,-0.26520896,1.47808642e+04,1.31885990e+04,1.15963338e+04,9.72675239e+03,7.85717102e+03,7.50788185e+03,7.15859269e+03,7.38256531e+03,4.87957242e+03,3.06729129e+03,1.25501016e+03,9.65676796e+02,6.76343437e+02,5.71015493e+02,4.65687549e+02,4.39816450e+02,3.26284505e+02,2.51925327e+02,1.68371074e+02,1.11634685e+02,9.47262715e+01,7.78178575e+01,5.77795810e+01,5.19147612e+01,2.99461892e+01,1.76617575e+01,8.47753047e+00,3.77873337e+00,3.78939995e-01,1.29871400e-02,0.00000000e+00,0.00000000e+00
58849.04791667,-1.26801037,-0.13502107,-0.32324239,1.32024437e+04,1.18162911e+04,1.04301385e+04,8.64009792e+03,6.85005736e+03,6.15589648e+03,5.46173561e+03,5.95362151e+03,4.14128528e+03,2.66681343e+03,1.19234157e+03,9.14773772e+02,6.37205975e+02,5.35012296e+02,4.32818617e+02,4.04143879e+02,2.91279849e+02,2.18860804e+02,1.39937728e+02,8.89519336e+01,7.40287099e+01,5.91054861e+01,4.21792336e+01,3.74304209e+01,2.08364703e+01,1.20581543e+01,5.52320671e+00,2.34035570e+00,1.84411355e-01,3.73220740e-03,0.00000000e+00,0.00000000e+00
58849.04861111,-1.24921432,-0.15921411,-0.38048617,1.17354063e+04,1.05375386e+04,9.33967089e+03,7.77878204e+03,6.21789318e+03,5.26033827e+03,4.30278336e+03,3.80964483e+03,2.13389367e+03,1.62845654e+03,1.12301941e+03,8.56622862e+02,5.90226317e+02,4.89793805e+02,3.89361294e+02,3.56371599e+02,2.43900330e+02,1.77667552e+02,1.09328199e+02,6.63595218e+01,5.40148382e+01,4.16701546e+01,2.83092678e+01,2.46788543e+01,1.27813408e+01,6.90722994e+00,2.87821391e+00,1.06413013e+00,6.60369408e-02,6.94756553e-04,0.00000000e+00,0.00000000e+00
58849.04930556,-1.22737282,-0.18301901,-0.43680063,1.09113242e+04,9.82053496e+03,8.72974576e+03,7.29939063e+03,5.86903549e+03,4.96744906e+03,4.06586264e+03,3.55754460e+03,1.97330534e+03,1.53984229e+03,1.10637924e+03,8.41524906e+02,5.76670569e+02,4.73486183e+02,3.70301796e+02,3.28346964e+02,2.03663734e+02,1.39758081e+02,8.14089487e+01,4.65336492e+01,3.70687993e+01,2.76039495e+01,1.78103019e+01,1.51853693e+01,6.93235511e+00,3.28038074e+00,1.10080691e+00,3.60894189e-01,1.74520350e-02,1.01446637e-04,0.00000000e+00,0.00000000e+00
58849.05000000,-1.20253970,-0.20637781,-0.49204842,1.04339280e+04,9.41005959e+03,8.38619122e+03,7.03562580e+03,5.68506037e+03,4.82961697e+03,3.97417356e+03,3.48866913e+03,1.94693097e+03,1.52104033e+03,1.09514970e+03,8.26271724e+02,5.57393748e+02,4.49167636e+02,3.40941524e+02,2.91404209e+02,1.59097238e+02,1.01528508e+02,5.53097496e+01,2.95899003e+01,2.30608897e+01,1.65318791e+01,1.00675996e+01,8.33871724e+00,3.18342701e+00,1.25666688e+00,3.36818543e-01,9.43170177e-02,3.03029833e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05069444,-1.17477607,-0.22923369,-0.54609487,1.00215829e+04,9.05900598e+03,8.09642909e+03,6.81584980e+03,5.53527051e+03,4.71887905e+03,3.90248759e+03,3.43473017e+03,1.91391572e+03,1.48046104e+03,1.04700637e+03,7.73639165e+02,5.00271959e+02,3.90190969e+02,2.80109979e+02,2.29208980e+02,1.06388437e+02,6.21607501e+01,3.14612159e+01,1.56533952e+01,1.18932972e+01,8.13319920e+00,4.57242764e+00,3.64690708e+00,1.09542294e+00,3.42009480e-01,7.41619837e-02,1.72124985e-02,2.95104739e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00
58849.05138889,-1.14415019,-0.25153105,-0.59880830,9.21653738e+03,8.36785668e+03,7.51917597e+03,6.37096079e+03,5.22274561e+03,4.47734044e+03,3.73193526e+03,3.29638225e+03,1.83036022e+03,1.38074953e+03,9.31138835e+02,6.63129923e+02,3.95121011e+02,2.93095576e+02,1.91070140e+02,1.48256757e+02,5.52258306e+01,2.87679303e+01,1.33265824e+01,6.01492390e+00,4.43181663e+00,2.84870935e+00,1.44386582e+00,1.10266278e+00,2.42678071e-01,5.67939594e-02,9.30972111e-03,1.56686682e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
